duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
9031,icmp,http,REJ,85594,41499,1,2,0,17,2,0,8,1,0,1,4,3,0,0,1,1,137,12,0.32,0.75,0.5,0.67,0.45,0.98,0.11,113,229,0.83,0.39,0.03,0.71,0.31,0.2,0.94,0.96,warezclient
7248,icmp,http,SH,29471,64780,1,1,1,19,1,1,2,0,0,5,4,3,0,0,1,1,131,99,0.51,0.9,0.98,0.14,0.18,0.38,0.77,50,198,0.83,0.69,0.58,0.14,0.64,0.83,0.19,0.86,smurf
7114,udp,eco_i,REJ,28955,49925,0,3,2,6,5,0,6,1,0,2,5,2,2,0,1,1,157,343,0.82,0.89,0.44,0.91,0.91,0.21,0.72,223,5,0.02,0.88,0.29,0.1,0.31,0.22,0.16,0.78,portsweep
5038,udp,smtp,SH,60324,71193,0,2,3,14,1,1,5,1,1,7,1,5,2,0,0,1,299,413,0.13,0.32,0.53,0.93,0.8,0.46,0.24,52,91,0.47,0.08,0.73,0.98,0.16,0.44,0.34,0.66,warezclient
8132,tcp,eco_i,SF,10850,61408,0,2,0,20,0,1,2,1,0,7,5,3,2,0,1,0,21,469,0.73,0.98,0.3,0.87,0.13,0.91,0.58,26,42,0.19,0.12,0.55,0.92,0.49,0.6,0.53,0.17,teardrop
1988,tcp,ftp,SF,85956,93946,1,1,0,13,1,1,3,0,1,4,4,1,0,0,0,0,241,172,0.28,0.25,0.72,0.89,0.37,0.46,0.14,195,203,0.34,0.72,0.95,0.78,0.72,0.2,0.1,0.29,neptune
1302,tcp,ftp,RSTR,81789,68348,1,2,2,10,2,1,8,0,1,1,4,2,5,0,0,0,164,108,0.08,0.84,0.16,0.78,0.34,0.18,0.69,48,164,0.76,0.34,0.3,0.11,0.05,0.15,0.25,0.68,normal
820,udp,private,SF,16197,47495,1,1,3,0,0,1,10,0,1,0,0,3,1,0,1,1,376,433,0.97,0.71,0.5,0.03,0.06,0.67,0.5,241,101,0.14,0.51,0.84,0.91,0.47,0.97,0.89,0.67,neptune
8306,tcp,domain_u,RSTR,38190,76309,1,1,0,3,2,0,3,0,1,2,1,4,4,0,0,0,270,190,0.1,0.65,0.79,0.63,0.61,0.34,0.26,75,228,0.5,0.15,0.28,0.44,0.28,0.71,0.38,0.87,nmap
6219,icmp,ftp,SH,16416,5420,0,1,3,14,1,1,0,1,0,4,0,2,3,0,1,1,399,491,0.73,0.13,0.07,0.99,0.09,0.49,0.53,108,15,0.24,0.03,0.1,0.78,0.55,0.46,0.85,0.64,normal
3940,tcp,ftp,RSTR,76304,80931,1,3,3,3,2,1,2,1,0,4,3,1,4,0,0,0,155,266,0.95,0.63,0.55,0.61,0.06,0.18,0.15,183,53,0.32,0.73,0.2,0.48,0.51,0.02,0.15,0.74,teardrop
253,udp,http,SH,45216,51835,1,2,2,18,4,0,0,1,0,9,5,3,4,0,0,1,30,264,0.4,0.81,0.11,0.66,0.34,0.23,0.1,137,155,0.13,0.97,0.27,0.81,0.04,0.15,0.66,0.06,smurf
5370,tcp,eco_i,SH,65031,53665,1,2,2,18,3,1,7,1,0,0,1,4,3,0,0,0,156,459,0.34,0.67,0.92,0.8,0.9,0.39,0.99,125,74,0.56,0.66,0.38,0.11,0.72,0.37,0.09,0.78,satan
9519,udp,smtp,RSTR,91428,63143,0,1,1,17,2,0,1,0,0,0,2,3,3,0,1,1,223,93,0.91,0.47,0.64,0.32,0.35,0.22,0.38,13,195,0.52,0.7,0.12,0.23,1.0,0.72,0.54,0.25,neptune
4907,tcp,smtp,SH,28807,50258,1,3,2,10,2,1,5,0,1,9,5,0,0,0,0,1,3,120,0.02,0.68,0.83,0.53,0.5,0.78,0.03,105,78,0.52,0.75,0.11,0.67,0.2,0.44,0.74,0.73,teardrop
2792,tcp,ftp,S0,97485,68080,1,0,3,20,2,1,2,0,1,4,0,2,4,0,1,0,336,342,0.96,0.76,0.75,0.08,0.37,0.78,0.23,84,206,0.29,0.51,0.98,0.05,0.03,0.21,0.06,0.05,portsweep
3762,icmp,domain_u,S0,96505,29507,1,0,2,2,4,1,10,1,1,0,2,0,3,0,0,1,60,50,0.92,0.26,0.63,0.55,0.78,0.37,0.74,71,235,0.99,0.75,0.84,0.3,0.62,0.3,0.46,0.84,neptune
6354,tcp,ftp,SH,16301,99872,1,1,3,19,1,0,5,1,0,8,3,2,1,0,0,0,354,429,0.33,0.59,0.08,0.97,0.48,0.22,0.95,241,144,0.08,0.6,0.45,0.59,0.65,0.36,0.99,0.97,neptune
2926,icmp,http,SF,36490,70692,1,2,0,2,3,0,10,0,1,2,2,3,4,0,0,0,66,175,0.15,0.07,0.27,0.0,0.16,0.39,0.66,131,102,0.82,0.78,0.42,0.23,0.14,0.61,0.23,0.87,warezclient
3584,tcp,domain_u,S0,80833,96009,1,0,0,5,0,1,9,0,0,7,3,2,4,0,1,1,100,451,0.82,0.86,0.92,0.85,0.44,0.08,0.36,245,211,0.38,0.5,0.19,0.09,0.82,0.27,0.19,0.26,normal
1982,udp,smtp,SH,18532,46317,1,1,3,17,1,1,1,1,0,0,2,1,3,0,0,0,71,47,0.24,0.75,0.15,0.83,0.16,0.05,0.96,160,88,0.51,0.48,0.67,0.04,0.41,0.68,0.74,0.99,satan
2608,tcp,private,REJ,93867,79107,0,2,2,15,3,0,1,1,1,3,1,1,1,0,1,0,372,204,0.48,0.15,0.61,0.68,0.0,0.75,0.23,86,124,0.9,0.79,0.43,0.27,0.08,0.36,0.61,0.86,smurf
1258,tcp,http,S0,89276,6544,1,2,0,16,2,0,10,0,1,6,5,1,1,0,0,1,138,384,0.43,0.34,0.61,0.0,0.09,0.94,0.46,165,134,0.91,0.15,0.29,0.62,0.57,0.71,0.84,0.55,ipsweep
5436,icmp,eco_i,SH,5897,89636,1,2,3,18,3,0,5,0,0,4,2,3,3,0,1,1,48,439,0.09,0.11,0.3,0.7,0.14,0.47,0.33,87,215,0.5,0.56,0.93,0.13,0.27,0.83,0.72,0.41,normal
6165,icmp,domain_u,S0,49187,37512,0,2,1,2,1,0,0,1,1,10,5,1,2,0,0,0,509,250,0.64,0.19,0.17,0.21,0.92,0.75,0.67,24,162,0.95,0.9,0.69,0.85,0.19,0.85,0.72,0.33,back
1139,icmp,eco_i,S0,5624,11565,0,2,1,3,2,1,5,0,0,6,0,3,5,0,1,0,57,311,0.61,0.01,0.96,0.14,0.34,0.8,0.99,237,184,0.41,0.37,0.01,0.0,0.47,0.89,0.74,0.85,ipsweep
1101,udp,private,REJ,88761,14117,1,2,2,4,5,1,3,0,1,2,3,0,2,0,1,0,2,45,0.98,0.52,0.33,0.36,0.02,0.35,0.18,243,116,0.69,0.22,0.06,0.34,0.06,0.07,0.91,0.59,back
1904,tcp,ftp,RSTR,82968,96476,1,0,1,2,2,0,1,1,0,10,3,5,4,0,0,0,95,438,0.5,0.49,0.81,0.86,0.32,0.43,0.43,24,50,0.66,0.42,0.55,0.25,0.03,0.09,0.4,0.28,warezclient
8701,icmp,ftp,RSTR,46997,74150,0,1,1,0,4,1,5,1,0,8,2,0,0,0,1,1,443,292,0.28,0.47,0.19,0.41,0.26,0.39,0.87,194,167,0.29,0.38,0.98,0.43,0.72,0.25,0.01,0.46,normal
4115,icmp,private,SF,95858,25812,1,0,0,15,4,0,10,0,0,3,4,0,0,0,1,0,255,439,0.79,0.97,0.21,0.54,0.97,0.15,0.55,42,114,0.77,0.29,0.81,0.31,0.5,0.03,0.31,0.17,satan
1298,icmp,eco_i,REJ,10892,97738,1,3,3,18,3,1,8,0,1,9,4,3,0,0,0,0,422,170,0.43,0.39,0.11,0.02,0.54,0.14,0.56,236,38,0.56,0.77,0.41,0.25,0.59,0.45,0.61,0.37,neptune
8740,tcp,smtp,REJ,48974,24227,1,3,2,2,3,1,1,0,1,1,0,3,4,0,1,1,434,74,0.94,0.23,0.31,0.42,0.45,0.91,0.2,119,151,0.53,0.81,0.92,0.69,0.12,0.68,0.14,0.32,smurf
9644,tcp,private,SH,42474,64654,1,1,3,17,4,0,1,1,0,2,3,0,2,0,1,0,366,369,0.03,0.19,0.12,0.49,0.36,0.62,0.74,118,121,0.81,0.51,0.78,0.56,0.83,0.09,0.47,0.57,neptune
3780,udp,eco_i,RSTR,65077,91034,1,0,1,7,4,0,5,0,0,4,1,0,5,0,1,0,405,393,0.21,0.36,0.68,0.47,0.69,0.88,0.2,123,106,0.94,0.91,0.55,0.73,0.64,0.84,0.61,0.35,warezclient
9232,udp,http,S0,90965,71538,0,0,1,5,0,0,9,0,0,3,2,4,2,0,0,0,8,375,0.84,0.52,0.8,0.56,0.14,0.36,0.22,116,82,0.24,0.28,0.68,0.09,0.48,0.47,0.04,0.81,satan
6269,tcp,smtp,SF,485,99079,0,0,0,16,4,0,7,0,1,10,2,0,2,0,0,1,169,423,0.81,0.69,0.32,0.65,0.98,0.03,0.24,78,236,0.73,0.11,0.88,0.22,0.6,0.84,0.73,0.84,neptune
9829,tcp,smtp,SH,21589,24361,1,3,2,0,2,1,1,1,0,2,0,0,4,0,0,1,469,493,0.71,0.9,0.59,0.54,0.45,0.14,0.53,176,162,0.04,0.57,0.46,0.78,0.03,0.87,0.84,0.64,back
8203,udp,ftp,S0,90173,28002,0,2,2,7,3,1,5,0,0,7,5,1,5,0,0,1,253,264,0.51,0.09,0.87,0.23,0.27,0.01,0.77,29,125,0.96,0.01,0.72,0.35,0.07,0.63,0.92,0.89,warezclient
4149,udp,eco_i,SF,91485,46492,1,2,3,5,0,0,4,0,1,10,4,4,0,0,1,1,22,116,0.16,0.04,0.21,0.45,0.98,0.05,0.96,200,32,0.7,0.5,0.48,0.13,0.29,0.53,0.05,0.13,neptune
846,tcp,smtp,RSTR,59470,43939,1,3,2,0,2,0,1,1,1,3,0,2,4,0,0,1,134,20,0.01,0.19,0.3,0.42,0.46,0.38,0.19,229,107,0.19,0.18,0.99,0.97,0.53,0.28,0.55,0.89,warezclient
2465,icmp,ftp,RSTR,35940,23736,1,2,0,9,2,1,0,0,1,2,2,5,2,0,1,0,194,406,0.98,0.55,0.16,0.06,0.98,0.75,0.34,34,61,0.23,0.55,0.61,0.95,0.34,0.67,0.64,0.87,teardrop
6704,icmp,domain_u,REJ,73163,38637,1,3,0,19,5,1,5,1,1,4,4,0,0,0,1,0,351,166,0.24,0.98,0.98,0.54,0.0,0.8,0.95,229,159,0.42,0.4,0.15,0.77,0.55,0.71,0.16,0.68,ipsweep
5778,tcp,eco_i,S0,83032,58334,1,3,1,10,4,0,1,1,1,10,5,0,1,0,0,0,452,397,0.54,0.07,0.01,0.86,0.88,0.84,0.54,255,155,0.44,0.86,0.56,0.58,0.8,0.22,0.9,0.47,neptune
8450,icmp,http,SF,28380,84289,0,2,2,12,3,0,6,1,0,0,2,3,2,0,1,0,1,165,0.63,0.71,0.64,0.87,0.68,0.21,0.28,226,41,0.09,0.75,0.51,0.36,0.12,0.07,0.84,0.98,normal
7255,tcp,eco_i,SH,40233,41187,0,3,2,19,4,0,3,1,0,10,2,1,0,0,1,1,209,25,0.42,0.32,0.7,0.57,0.22,0.59,0.5,249,199,0.22,0.17,0.03,0.24,0.11,0.67,0.32,0.03,back
4398,tcp,ftp,RSTR,67174,9499,0,0,1,17,0,0,5,1,0,9,5,2,0,0,0,1,10,30,0.36,0.14,0.38,0.65,0.33,0.38,0.28,30,245,0.63,0.11,0.69,0.76,0.16,0.17,0.37,0.2,back
9776,tcp,smtp,REJ,91574,6350,0,3,0,8,3,1,3,1,0,9,2,2,3,0,0,1,146,164,0.85,0.22,0.26,0.02,0.82,0.21,0.22,39,217,0.51,0.58,0.85,0.67,0.01,0.5,0.34,0.79,nmap
9050,icmp,private,SF,8820,82280,0,3,0,16,5,1,4,1,1,1,1,1,5,0,1,1,69,147,0.16,0.68,0.38,0.63,0.44,0.04,0.4,159,90,0.12,0.6,0.7,0.35,0.04,0.47,0.89,0.49,normal
6700,udp,ftp,S0,48888,44550,1,3,3,10,5,0,3,1,1,1,3,2,0,0,0,1,166,222,0.17,0.3,0.53,0.02,0.08,0.38,0.91,220,213,0.38,0.1,0.84,0.41,0.69,0.84,0.74,0.15,teardrop
8686,tcp,ftp,SH,87518,38024,1,1,1,8,5,1,7,0,0,2,5,2,3,0,0,1,155,260,0.6,0.53,0.86,0.48,0.1,0.02,0.6,132,162,0.25,0.83,0.71,0.73,0.12,0.9,0.2,0.47,back
4490,icmp,eco_i,SF,72999,72391,0,3,3,13,3,0,1,1,0,1,4,3,4,0,0,1,454,432,0.79,0.8,0.61,0.56,0.94,0.15,1.0,226,178,0.89,0.72,0.84,0.7,0.56,0.16,0.49,0.06,smurf
1920,tcp,ftp,SF,26736,97361,1,1,2,7,0,1,0,0,0,9,0,1,5,0,1,0,227,457,0.43,0.33,0.28,0.72,0.69,0.59,0.88,199,127,0.69,0.38,0.06,0.92,0.36,0.12,0.81,0.04,teardrop
463,udp,domain_u,REJ,13963,74329,1,3,0,11,2,1,2,1,0,4,0,0,0,0,0,1,230,233,0.8,0.47,0.37,0.49,1.0,0.63,0.73,238,208,0.65,0.01,0.99,0.49,0.16,0.03,0.24,0.61,teardrop
9815,tcp,eco_i,SH,49072,927,0,1,3,10,3,1,6,1,0,1,2,1,5,0,0,1,510,28,0.93,0.11,0.19,0.97,0.05,0.7,0.31,163,220,0.6,0.13,0.12,0.68,0.13,0.19,0.8,0.26,nmap
355,udp,domain_u,S0,1842,51000,0,2,2,4,1,0,7,1,0,3,3,5,4,0,1,0,86,180,0.58,0.69,0.4,0.71,0.09,0.28,0.0,206,211,0.68,0.41,0.87,0.88,0.36,0.81,0.51,0.19,normal
9224,tcp,private,RSTR,85271,19913,0,0,0,10,1,0,8,1,1,4,3,3,2,0,0,1,275,324,0.7,0.25,0.64,0.2,0.13,0.33,0.04,10,40,0.3,0.6,0.04,0.91,0.98,0.85,0.38,0.14,back
5595,udp,smtp,S0,12767,89696,0,0,1,12,5,1,7,1,1,10,0,0,5,0,0,1,229,392,0.62,0.94,0.67,0.36,0.31,0.86,0.12,196,220,0.07,0.02,0.02,0.06,0.54,0.27,0.4,0.03,smurf
7790,tcp,domain_u,S0,53824,71492,1,0,0,15,5,0,4,0,1,6,5,2,3,0,1,1,420,173,0.42,0.12,0.57,0.82,0.24,0.93,0.22,62,42,0.97,0.29,0.52,0.33,0.34,0.28,0.39,0.19,warezclient
6462,icmp,smtp,S0,85200,87551,1,1,2,8,2,1,8,0,0,8,0,4,1,0,0,1,390,144,0.29,0.85,0.38,0.69,0.75,0.05,0.62,13,77,0.89,0.7,0.72,0.62,0.79,0.01,0.62,0.04,portsweep
8660,udp,private,SH,75352,32653,1,2,1,7,3,1,2,1,0,6,4,2,2,0,0,0,134,97,0.38,0.01,0.92,0.7,0.51,0.9,0.11,38,117,0.87,0.22,0.57,0.92,0.36,0.27,0.66,0.4,portsweep
6765,icmp,eco_i,S0,84370,84832,0,1,2,4,3,0,8,1,1,3,5,2,2,0,0,0,377,200,0.43,0.75,0.12,0.98,0.81,0.8,0.07,156,148,0.37,0.68,0.43,0.06,0.39,0.33,0.42,0.72,ipsweep
8696,icmp,private,S0,14430,43787,0,1,2,0,0,0,4,0,0,3,1,1,0,0,0,1,32,446,0.37,0.71,0.48,0.89,0.84,0.46,0.16,185,29,0.38,0.4,0.06,0.78,0.36,0.93,0.74,0.84,neptune
7878,tcp,ftp,SH,38852,16239,0,2,1,10,2,1,4,1,1,8,1,4,4,0,0,1,256,486,0.07,0.96,0.83,0.59,0.89,0.32,0.0,35,229,0.58,0.02,0.91,0.94,0.7,0.77,0.03,0.94,ipsweep
4319,udp,ftp,S0,80992,57892,0,2,0,19,1,0,4,0,0,2,3,3,0,0,1,0,392,70,0.94,0.76,0.57,0.43,0.94,0.2,0.53,155,1,0.55,0.69,0.44,0.67,0.32,0.41,0.03,0.06,portsweep
6608,icmp,eco_i,SH,13761,40779,1,2,3,6,5,1,5,0,0,8,4,5,2,0,0,1,388,488,0.06,0.25,0.1,0.56,0.27,0.21,0.29,70,156,0.29,0.24,0.93,0.36,0.6,0.26,0.67,0.92,portsweep
2944,udp,smtp,SH,26750,47882,1,0,2,12,3,1,4,0,1,2,5,3,0,0,1,1,446,340,0.61,0.58,0.53,0.65,0.39,0.65,0.64,179,229,0.55,0.78,0.15,0.87,0.1,0.34,0.9,0.12,normal
3831,icmp,domain_u,RSTR,44016,13965,0,1,1,16,0,0,3,1,0,1,1,2,0,0,1,1,428,84,0.76,0.57,0.27,0.9,0.05,1.0,0.35,175,237,0.94,0.81,0.46,0.66,0.79,0.37,0.62,0.49,back
2934,icmp,smtp,RSTR,1656,66314,0,3,0,3,0,1,3,0,0,0,5,3,0,0,0,1,187,452,0.72,0.61,0.59,0.1,0.12,0.56,0.86,194,211,0.47,1.0,0.99,0.0,0.58,0.66,0.94,0.08,portsweep
7504,tcp,smtp,SF,70117,40289,1,2,2,16,1,1,8,0,0,5,5,0,4,0,0,1,292,396,0.74,0.5,0.96,0.54,0.52,0.01,0.81,4,188,0.94,0.27,0.33,0.55,0.8,0.77,0.11,0.76,nmap
4260,icmp,domain_u,SH,73787,32127,1,3,2,7,1,1,3,1,0,4,0,5,3,0,1,1,438,104,0.86,1.0,0.29,0.56,0.57,0.61,0.44,249,176,0.49,0.86,0.05,0.16,0.11,0.19,0.29,0.29,teardrop
3185,udp,http,SF,72061,72441,1,0,2,18,4,1,6,1,0,9,0,2,2,0,0,0,391,362,0.14,0.98,0.92,0.03,0.27,0.82,0.46,65,237,0.26,0.83,0.23,0.69,0.22,0.69,0.03,0.01,neptune
544,udp,domain_u,RSTR,55371,31017,1,2,2,9,0,0,3,1,1,8,0,3,1,0,1,1,166,413,0.9,0.09,0.49,0.49,0.69,0.66,0.05,15,165,0.88,0.43,0.76,0.81,0.83,0.43,0.66,0.77,teardrop
8112,tcp,http,SF,32717,86374,1,3,3,0,2,0,9,1,0,0,4,3,4,0,1,1,476,35,0.68,0.17,0.23,0.47,0.81,0.37,0.73,28,244,0.16,0.09,0.75,0.41,0.76,0.95,0.51,0.87,portsweep
8392,tcp,ftp,S0,82759,77793,1,3,0,13,2,1,3,1,1,9,1,0,4,0,1,1,56,262,0.33,0.89,0.68,0.85,0.39,0.72,0.26,151,180,0.92,0.06,0.49,0.49,0.52,0.08,0.63,0.39,portsweep
4287,udp,eco_i,S0,12733,24990,1,3,0,5,3,1,3,0,0,9,0,5,3,0,0,1,439,319,0.22,0.74,0.22,0.78,0.46,0.84,0.84,180,32,0.98,0.09,0.81,0.93,0.5,0.45,0.61,0.88,normal
1724,tcp,eco_i,SF,77016,13407,0,0,0,2,3,1,5,0,1,2,4,5,2,0,1,0,154,371,0.13,0.41,0.35,0.83,0.26,0.59,0.88,133,166,0.81,0.63,0.93,0.17,0.95,0.45,0.95,0.56,portsweep
7918,tcp,private,SH,91480,17521,0,0,1,7,0,1,8,1,1,1,3,0,0,0,1,1,194,262,0.06,0.2,0.27,0.5,0.12,0.7,0.12,66,71,0.92,0.82,0.67,0.62,0.53,0.5,0.82,0.71,satan
3029,icmp,http,RSTR,20537,49925,1,2,0,18,0,0,7,1,0,0,2,3,5,0,1,1,407,287,0.16,0.37,0.98,0.24,0.49,0.66,0.57,234,151,0.52,0.71,0.67,0.59,0.16,0.24,0.31,0.25,teardrop
3222,udp,domain_u,SH,29878,2264,0,0,0,9,1,1,7,1,1,6,2,1,0,0,0,0,186,12,0.13,0.92,0.37,0.7,0.42,0.99,0.96,182,210,0.08,0.52,0.14,0.76,0.29,0.93,0.06,0.38,satan
8297,udp,smtp,S0,70849,67113,1,0,2,4,1,1,6,0,0,3,1,3,4,0,0,0,430,397,0.28,0.51,0.72,0.3,0.52,0.87,0.67,142,1,0.73,0.09,0.35,0.8,0.99,0.33,0.24,0.25,normal
6223,icmp,domain_u,S0,8683,3625,1,1,1,12,2,0,5,1,0,0,2,5,0,0,0,0,69,213,0.81,0.65,0.44,0.3,0.81,0.04,0.98,120,81,0.78,0.56,0.62,0.74,0.9,0.78,0.43,0.43,teardrop
826,icmp,ftp,S0,46102,32084,1,2,1,9,3,0,1,0,1,2,1,0,5,0,0,0,82,404,0.1,0.75,0.03,0.26,0.71,0.58,0.75,93,141,0.13,0.32,0.73,0.73,0.19,0.26,0.83,0.28,back
371,tcp,http,REJ,88481,89671,0,2,1,19,3,1,3,0,1,10,5,1,3,0,1,1,16,290,0.4,0.12,0.72,0.71,0.99,0.51,0.72,69,103,0.32,0.51,0.49,0.84,0.0,0.03,0.73,0.33,warezclient
7811,udp,smtp,RSTR,11269,30961,1,1,1,13,1,0,3,0,1,1,3,0,5,0,0,0,401,175,0.58,0.64,0.05,0.73,0.31,0.37,0.91,208,69,0.61,0.64,0.05,0.62,0.45,0.83,0.96,0.13,portsweep
2509,udp,eco_i,SF,51922,16536,0,0,3,20,4,1,1,0,0,5,0,3,3,0,1,0,7,269,0.86,0.51,0.98,0.29,0.23,0.96,0.01,111,159,0.42,0.03,0.19,0.15,0.46,0.65,0.17,0.62,normal
4860,udp,private,REJ,52075,220,0,0,1,10,5,1,2,1,0,6,0,3,3,0,1,0,146,19,0.17,0.78,0.72,0.55,0.76,0.52,0.69,158,204,0.12,0.24,0.4,0.14,0.59,0.97,0.42,0.2,neptune
3458,udp,http,S0,55014,15177,1,3,3,7,2,1,10,0,0,8,5,5,0,0,1,0,91,48,0.55,0.62,0.91,0.3,0.16,0.37,0.0,109,103,0.38,0.72,0.73,0.6,0.91,0.74,0.29,0.82,normal
3913,icmp,domain_u,SH,15703,68120,1,3,0,5,2,1,8,0,0,5,5,2,0,0,1,1,110,197,0.86,0.58,0.31,0.53,0.22,0.48,0.93,184,227,0.71,0.84,0.67,0.62,0.35,0.88,0.3,0.36,ipsweep
2196,udp,smtp,SH,30931,18491,0,2,2,6,5,0,0,1,1,3,1,4,0,0,0,1,13,319,0.34,0.85,0.32,0.89,0.07,0.45,0.32,157,47,0.35,0.31,0.02,0.48,0.13,0.31,0.73,0.6,back
6142,icmp,http,SH,52993,28967,0,1,1,1,5,0,6,0,1,2,2,5,5,0,1,1,380,407,0.98,0.63,0.49,0.27,0.44,0.92,0.1,79,107,0.05,0.77,0.66,0.65,0.1,0.32,0.72,0.43,back
995,udp,smtp,SH,95826,94727,1,2,1,3,5,1,6,0,1,4,4,5,2,0,0,0,280,130,0.4,0.17,0.29,0.02,0.16,0.16,0.73,189,6,0.11,0.93,0.86,0.52,0.68,0.73,0.46,0.88,neptune
4527,icmp,private,REJ,14093,79834,1,1,2,0,1,1,9,1,0,4,3,4,4,0,0,1,424,168,0.78,0.87,0.2,0.29,0.4,0.5,0.29,240,237,0.83,0.23,0.91,0.12,0.4,0.9,0.97,0.22,neptune
4119,udp,http,SH,10729,86324,1,0,2,7,4,1,7,1,1,7,3,1,0,0,0,1,193,176,0.91,0.7,0.83,0.67,0.8,0.21,0.47,193,234,0.85,0.48,0.85,0.9,0.24,0.59,0.15,0.86,ipsweep
4869,udp,smtp,SH,87176,38236,0,3,0,13,1,1,3,0,0,0,2,2,1,0,0,1,88,235,0.74,0.06,0.97,0.37,0.38,0.53,0.9,5,205,0.06,0.8,0.7,0.87,0.55,0.93,0.3,0.38,ipsweep
4213,udp,http,SH,31152,18355,0,3,0,15,2,1,2,1,0,10,4,0,5,0,1,0,315,365,0.17,0.53,0.79,0.73,0.34,0.14,0.3,186,116,0.69,0.39,0.15,0.2,0.26,0.15,0.67,0.43,back
8065,udp,http,RSTR,35673,12462,0,2,2,4,5,1,9,1,0,6,2,2,4,0,1,1,130,272,0.12,0.9,0.65,0.93,0.02,0.53,0.8,186,27,0.03,0.61,0.29,0.64,0.43,0.7,0.94,0.69,neptune
2798,udp,http,S0,2553,32874,0,0,1,13,2,0,10,1,1,8,0,0,5,0,1,1,133,462,0.2,0.52,0.78,0.3,0.78,0.58,0.85,8,20,0.3,0.34,0.79,0.54,0.76,0.7,0.6,0.65,warezclient
2375,udp,smtp,RSTR,33272,28746,1,1,3,9,4,0,3,1,0,2,4,4,0,0,0,0,359,173,0.35,0.4,0.36,0.14,0.97,0.84,0.55,19,121,0.66,0.47,0.33,0.65,0.57,0.02,0.35,0.48,ipsweep
121,udp,eco_i,SH,95572,48929,0,0,1,13,5,1,3,0,0,4,0,3,0,0,0,1,319,458,0.37,0.97,0.44,0.91,0.8,0.22,0.54,8,156,0.25,0.98,0.83,0.6,0.75,0.07,0.38,0.74,nmap
6280,icmp,http,RSTR,50643,63186,1,2,3,11,5,0,9,0,0,10,1,3,4,0,1,0,50,441,0.26,0.58,0.0,0.14,0.29,0.95,0.13,59,126,0.49,0.02,0.23,0.22,0.07,0.97,0.2,0.59,nmap
9244,icmp,smtp,S0,5788,27330,1,0,3,12,0,0,5,1,0,5,5,3,1,0,0,1,34,58,0.24,0.31,0.74,0.7,0.38,0.12,0.5,187,48,0.01,0.13,0.07,0.68,0.29,0.13,0.53,0.08,satan
2925,udp,private,S0,65165,87363,1,1,0,20,3,1,8,1,0,9,4,4,3,0,1,0,139,360,0.2,0.71,0.53,0.42,0.41,0.13,0.07,229,124,0.35,0.6,0.89,0.62,0.89,0.64,0.45,0.29,smurf
746,udp,private,SH,24207,11103,0,3,1,20,2,0,3,0,0,2,5,1,2,0,0,1,64,278,0.46,0.84,0.94,0.98,0.67,0.19,0.34,204,2,0.71,0.42,0.79,0.19,0.56,0.49,0.4,0.78,nmap
5503,tcp,smtp,REJ,28849,2705,1,3,3,6,2,0,9,1,1,8,0,3,2,0,1,1,504,4,0.31,0.52,0.74,0.85,0.43,0.47,0.61,19,255,0.27,0.14,0.64,0.69,0.32,0.24,0.18,0.45,satan
7090,icmp,smtp,S0,42758,74934,0,3,3,7,5,1,1,0,0,9,3,2,0,0,1,0,503,312,0.65,0.5,0.38,0.71,0.26,0.43,0.27,133,85,0.22,0.02,0.46,0.99,0.5,0.0,0.83,0.68,neptune
5930,icmp,smtp,REJ,10318,47547,1,3,3,20,5,0,4,1,0,4,1,2,3,0,0,0,504,304,0.51,0.8,0.09,0.93,0.73,0.66,0.43,124,180,0.09,0.62,0.91,0.07,0.6,0.31,0.11,0.68,back
2883,udp,domain_u,S0,34125,35309,1,0,3,20,2,1,0,1,1,4,2,1,3,0,1,1,154,32,0.96,0.62,0.21,0.55,0.24,0.14,0.05,120,40,0.65,0.05,0.57,0.21,0.5,0.14,0.88,0.62,satan
6433,icmp,http,SF,6446,90649,1,3,1,9,3,1,7,1,0,7,3,5,4,0,0,0,458,386,0.65,0.99,0.52,0.7,0.06,0.17,0.31,101,200,0.92,0.92,0.36,0.17,0.51,0.15,0.03,0.68,normal
889,icmp,smtp,RSTR,20469,22540,1,3,2,11,3,1,3,1,0,8,4,4,4,0,0,1,44,217,0.96,0.8,0.7,0.06,0.24,0.16,0.86,205,139,0.58,0.96,0.13,0.25,0.06,0.04,0.88,0.14,satan
4544,icmp,smtp,SH,84638,27590,1,2,3,16,2,1,4,1,0,8,5,3,0,0,1,1,246,451,0.55,0.04,0.88,0.23,0.97,0.14,0.94,92,177,0.57,0.59,0.74,0.41,0.19,0.92,0.76,0.65,normal
